1,19.224
1,19.016
1,18.392
1,18.419
1,18.501
1,17.286
1,17.317
1,19.051
1,18.08
2,18.707
2,20.277
2,21.625
2,19.413
2,21.177
2,19.206
2,18.974
2,22.152
2,21.054
3,19.087
3,20.689
3,20.162
3,17.788
3,20.153
3,19.847
3,20.694
3,20.628
3,20.918
4,14.701
4,16.283
4,17.372
4,16.522
4,17.184
4,16.286
4,16.495
4,18.033
4,16.94
5,18.087
5,19.573
5,17.602
5,18.431
5,17.838
5,18.154
5,19.508
5,16.473
5,19.284
6,15.398
6,19.542
6,19.998
6,18.891
6,18.312
6,17.259
6,20.319
6,17.513
6,20.185
7,19.822
7,18.368
7,20.851
7,20.269
7,19.038
7,21.14
7,21.925
7,20.037
7,19.457
8,20.484
8,19.425
8,18.823
8,20.489
8,16.191
8,17.6
8,16.963
8,19.848
8,17.605
9,17.249
9,15.882
9,18.346
9,15.741
9,17.15
9,16.78
9,20.063
9,17.672
9,16.612
10,15.938
10,14.881
10,15.578
10,15.21
10,14.379
10,14.687
10,15.006
10,14.944
10,15.266
11,17.443
11,19.222
11,17.006
11,18.298
11,16.779
11,17.852
11,17.24
11,17.667
11,18.284
12,16.367
12,16
12,13.727
12,16.653
12,14.021
12,15.378
12,15.912
12,14.581
12,14.763
13,16.89
13,16.259
13,15.292
13,14.567
13,14.458
13,15.797
13,14.329
13,15.946
13,14.403
14,18.227
14,17.449
14,19.393
14,19.868
14,19.298
14,18.105
14,17.057
14,18.025
14,18.776
15,20.053
15,19.516
15,19.414
15,17.64
15,17.689
15,18.212
15,17.166
15,17.868
15,18.114
16,14.997
16,19.09
16,15.983
16,14.109
16,16.189
16,15.401
16,18.883
16,13.673
16,18.475
17,15.995
17,17.193
17,17.033
17,15.665
17,18.376
17,16.242
17,17.444
17,17.377
17,17.052
18,15.189
18,14.585
18,14.507
18,14.857
18,15.85
18,14.171
18,13.434
18,17.805
18,14.919
19,19.123
19,20.017
19,16.454
19,17.633
19,17.633
19,15.408
19,19.592
19,17.424
19,17.7
20,15.526
20,13.574
20,13.9
20,13.721
20,13.542
20,14.312
20,13.59
20,15.15
20,14.422
21,15.091
21,16.702
21,14.661
21,15.648
21,14.939
21,16.137
21,15.365
21,19.057
21,15.669
22,19.442
22,17.37
22,17.728
22,17.13
22,18.361
22,16.29
22,17.961
22,18.449
22,18.051
23,15.736
23,18.12
23,18.313
23,18.082
23,18.967
23,16.634
23,18.293
23,16.08
23,17.966
24,15.521
24,14.79
24,16.535
24,14.347
24,15.595
24,15.062
24,15.61
24,15.612
24,16.447
25,15.96
25,15.215
25,14.734
25,16.588
25,15.143
25,16.434
25,15.463
25,13.816
25,14.493
26,14.184
26,15.012
26,13.24
26,15.229
26,14.035
26,15.218
26,15.455
26,14.237
26,13.521
27,17.368
27,17.385
27,18.106
27,18.751
27,16.998
27,18.812
27,18.672
27,18.86
27,18.508
28,14.067
28,12.904
