1,2.307
1,2.367
1,2.329
1,2.214
1,2.147
1,2.174
1,2.107
1,2.146
1,2.169
2,2.358
2,2.597
2,2.639
2,2.561
2,2.678
2,2.526
2,2.474
2,2.668
2,2.527
3,2.442
3,2.45
3,2.509
3,2.2
3,2.696
3,2.399
3,2.58
3,2.649
3,2.485
4,1.872
4,2.053
4,2.13
4,2.194
4,2.157
4,2.148
4,1.969
4,2.165
4,2.198
5,2.375
5,2.31
5,2.195
5,2.171
5,2.296
5,2.272
5,2.312
5,1.982
5,2.283
6,1.802
6,2.383
6,2.576
6,2.224
6,2.288
6,2.267
6,2.653
6,2.179
6,2.378
7,2.395
7,2.285
7,2.529
7,2.46
7,2.446
7,2.538
7,2.862
7,2.604
7,2.28
8,2.397
8,2.532
8,2.283
8,2.354
8,1.976
8,2.214
8,1.985
8,2.39
8,2.116
9,2.228
9,2.11
9,2.155
9,2.064
9,2.098
9,1.991
9,2.434
9,2.067
9,2.034
10,1.973
10,1.942
10,1.967
10,1.832
10,1.912
10,1.912
10,1.885
10,1.776
10,1.969
11,2.296
11,2.453
11,2.244
11,2.277
11,2.034
11,2.245
11,2.191
11,2.177
11,2.32
12,1.984
12,1.965
12,1.628
12,2.08
12,1.888
12,1.936
12,1.858
12,1.714
12,1.751
13,2.134
13,2.032
13,1.912
13,1.878
13,1.878
13,2.1
13,1.692
13,2.053
13,1.863
14,2.26
14,2.368
14,2.285
14,2.539
14,2.554
14,2.423
14,2.107
14,2.23
14,2.499
15,2.478
15,2.464
15,2.359
15,2.175
15,2.301
15,2.342
15,2.197
15,2.13
15,2.435
16,1.91
16,2.365
16,1.983
16,1.795
16,2.056
16,1.975
16,2.451
16,1.691
16,2.339
17,2.084
17,2.208
17,1.996
17,2.034
17,2.249
17,2.142
17,1.961
17,2.237
17,2.099
18,2
18,1.948
18,1.706
18,1.92
18,2.014
18,1.795
18,1.753
18,2.144
18,1.962
19,2.378
19,2.638
19,2.081
19,2.367
19,2.146
19,2.057
19,2.269
19,2.344
19,2.246
20,1.904
20,1.71
20,1.698
20,1.756
20,1.724
20,1.878
20,1.87
20,1.797
20,1.698
21,2.019
21,2.043
21,1.819
21,1.902
21,1.907
21,2.028
21,1.947
21,2.38
21,2.058
22,2.308
22,2.09
22,2.121
22,2.019
22,2.414
22,2.05
22,2.316
22,2.266
22,2.172
23,2.104
23,2.343
23,2.179
23,2.283
23,2.26
23,2.143
23,2.335
23,2.026
23,2.364
24,2.017
24,1.787
24,1.926
24,1.751
24,1.87
24,1.941
24,1.948
24,1.891
24,1.904
25,1.881
25,1.784
25,1.743
25,1.993
25,1.883
25,2.209
25,2.057
25,1.6
25,1.729
26,1.876
26,1.908
26,1.679
26,1.804
26,1.698
26,1.769
26,2.016
26,1.694
26,1.722
27,2.033
27,2.188
27,2.118
27,2.174
27,2.019
27,2.369
27,2.182
27,2.221
27,2.435
28,2.395
28,2.587
28,2.601
28,1.863
28,2.607
28,2.26
28,1.848
28,1.92
28,2.107
29,2.138
29,2.056
29,1.973
29,2.171
29,1.998
29,1.762
29,2.11
29,2.05
29,2.01
30,2.108
30,2.137
30,2.199
30,1.996
30,1.97
30,1.982
30,1.89
30,1.999
30,2.164
31,1.936
31,2.128
31,2.16
31,2.153
31,2.499
31,2.39
31,2.189
31,1.976
31,2.121
32,1.906
32,1.87
32,1.882
32,1.806
32,1.885
32,1.883
32,1.934
32,1.67
32,1.941
33,1.871
33,1.913
33,1.934
33,1.893
33,1.818
33,1.911
33,1.928
33,1.848
33,1.972
34,1.925
34,1.934
34,1.71
34,1.659
34,1.724
34,1.718
34,2.07
34,1.83
35,2.582
35,2.046
35,2.182
35,2.434
35,2.183
35,2.268
35,2.153
35,2.204
35,2.567
36,1.86
36,1.458
36,1.689
36,1.637
36,1.528
36,1.888
36,1.773
36,1.773
36,1.593
37,1.875
37,1.851
37,1.949
37,2.038
37,1.722
37,1.664
37,2.125
37,2.037
37,1.733
38,2.204
38,2.052
38,2.104
38,2.342
38,2.176
38,2.297
38,2.185
38,2.021
38,2.028
39,1.948
39,2.138
39,2.118
39,1.925
39,1.923
39,2.247
39,2.12
39,1.786
39,2.139
40,1.701
40,1.6
40,1.771
40,1.574
40,1.675
40,1.664
40,1.916
40,1.713
40,1.572
41,1.799
41,1.807
41,1.753
41,1.96
41,1.571
41,1.881
41,2.011
41,1.757
41,1.828
42,1.511
42,1.897
42,1.656
42,1.924
42,1.96
42,1.672
42,1.915
42,2.024
42,1.633
43,1.908
43,2.24
43,2.107
43,1.831
43,1.766
43,1.901
43,2.004
43,1.908
43,2.008
44,2.038
44,1.753
44,1.563
44,1.706
44,1.519
44,1.654
44,1.699
44,1.608
44,1.749
45,1.769
45,1.777
45,1.621
45,1.843
45,2.096
45,1.724
45,1.723
45,1.955
45,1.85
46,1.849
46,1.942
46,1.885
46,1.727
46,1.578
46,1.903
46,1.779
46,1.831
46,1.706
47,2.022
47,1.808
47,1.723
47,1.795
47,1.769
47,1.659
47,1.752
47,1.907
47,2.09
48,1.985
48,1.864
48,2.028
48,1.876
48,2.033
48,1.668
48,1.929
48,1.678
48,1.834
49,1.856
49,1.955
49,1.882
49,2.131
49,2.132
49,2.114
49,2.071
49,2.139
49,2.033
50,1.712
50,1.77
50,1.783
50,1.785
50,1.687
50,1.768
50,1.617
50,1.668
50,1.752
51,2.258
51,2.05
51,1.892
51,1.977
51,1.972
51,2.142
51,1.954
51,1.866
51,1.995
52,1.71
52,1.847
52,1.526
52,1.502
52,1.624
52,1.572
52,1.711
52,1.606
52,1.472
53,1.958
53,1.889
53,2.11
53,1.71
53,1.901
53,1.908
53,1.883
