30,1.1622
30,1.1429
30,1.2334
30,1.1456
30,1.2156
30,1.1569
30,1.1348
30,1.1534
30,1.1142
31,1.164
31,1.2223
31,1.2264
31,1.3491
31,1.2788
31,1.3411
31,1.2251
31,1.3545
31,1.3281
32,1.1554
32,1.1
32,1.2446
32,1.1886
32,1.1296
32,1.1413
32,1.167
32,1.1265
32,1.1387
33,1.2274
33,1.2967
33,1.2836
33,1.2778
33,1.2702
33,1.1876
33,1.2126
33,1.2246
33,1.3399
34,1.2391
34,1.3248
34,1.17
34,1.2822
34,1.2244
34,1.1886
34,1.1417
34,1.2126
35,1.0604
35,1.083
35,1.1746
35,1.1259
35,1.1713
35,1.1435
35,1.116
35,1.2122
35,1.0811
36,1.0897
36,1.1476
36,1.2204
36,1.2064
36,1.2105
36,1.2628
36,1.2396
36,1.1262
36,1.1736
37,1.1527
37,1.1824
37,1.227
37,1.2073
37,1.1763
37,1.3054
37,1.2799
37,1.2549
37,1.1911
38,1.079
38,1.1228
38,1.1745
38,1.2067
38,1.086
38,1.1516
38,1.1603
38,1.1502
38,1.1406
39,1.1799
39,1.1903
39,1.2755
39,1.2077
39,1.2364
39,1.2868
39,1.267
39,1.3078
39,1.2157
40,1.1846
40,1.2478
40,1.1845
40,1.1572
40,1.2176
40,1.2237
40,1.1181
40,1.2121
40,1.1975
41,1.2122
41,1.2057
41,1.2131
41,1.1681
41,1.2756
41,1.194
41,1.1965
41,1.2102
41,1.2131
42,1.2219
42,1.1985
42,1.3034
42,1.196
42,1.1548
42,1.213
42,1.1747
42,1.1781
42,1.2956
43,1.1081
43,1.0959
43,1.1516
43,1.1355
43,1.1721
43,1.1498
43,1.1475
43,1.1684
43,1.1256
44,1.3048
44,1.2182
44,1.2369
44,1.2432
44,1.2617
44,1.2938
44,1.2185
44,1.3033
44,1.2505
45,1.1024
45,1.2616
45,1.2378
45,1.1417
45,1.2314
45,1.2054
45,1.3685
45,1.3711
45,1.2582
46,1.1039
46,1.2184
46,1.1355
46,1.1921
46,1.2161
46,1.2421
46,1.1485
46,1.2107
46,1.154
47,1.2763
47,1.3118
47,1.2556
47,1.3368
47,1.2577
47,1.2345
47,1.2383
47,1.1887
47,1.2501
48,1.2303
48,1.1653
48,1.1603
48,1.218
48,1.2219
48,1.2781
48,1.2282
48,1.2032
48,1.1592
49,1.2516
49,1.1691
49,1.3399
49,1.238
49,1.2571
49,1.2229
49,1.3298
49,1.1994
49,1.2165
50,1.2223
50,1.2227
50,1.2708
50,1.1555
50,1.2297
50,1.18
50,1.2612
50,1.1826
50,1.11
51,1.2104
51,1.2941
51,1.3282
51,1.2785
51,1.2902
51,1.244
51,1.3005
51,1.3084
51,1.2292
52,1.2265
52,1.3505
52,1.2492
52,1.3575
52,1.3111
52,1.2482
52,1.2403
52,1.3312
52,1.2593
53,1.3187
53,1.2602
53,1.2304
53,1.2866
53,1.2465
53,1.219
53,1.3773
53,1.1921
53,1.2506
54,1.2324
54,1.1246
54,1.218
54,1.2408
54,1.2998
54,1.2385
54,1.2023
54,1.1781
54,1.206
55,1.2183
55,1.3947
55,1.3476
55,1.3993
55,1.3531
55,1.3572
55,1.3264
55,1.3421
55,1.2538
56,1.2231
56,1.2531
56,1.2473
56,1.1783
56,1.1301
56,1.1505
56,1.1815
56,1.2197
56,1.2172
57,1.1849
57,1.208
57,1.1648
57,1.2429
57,1.1467
57,1.1512
57,1.1487
57,1.2521
57,1.2766
58,1.2786
58,1.2466
58,1.2645
58,1.2396
58,1.2263
58,1.248
58,1.3187
58,1.2779
58,1.2903
59,1.1155
59,1.2083
59,1.1998
59,1.1435
59,1.2331
59,1.1234
59,1.2255
59,1.2087
59,1.1355
60,1.2161
60,1.2019
60,1.2428
60,1.2873
60,1.1899
60,1.2372
60,1.2026
60,1.2306
60,1.12
61,1.3731
61,1.3494
61,1.4044
61,1.374
61,1.3041
61,1.3559
61,1.2929
61,1.3412
61,1.2835
62,1.2152
62,1.1268
62,1.2507
62,1.2326
62,1.2155
62,1.1815
62,1.1239
62,1.1199
62,1.2232
63,1.2115
63,1.2079
63,1.2228
63,1.3138
63,1.3207
63,1.2083
63,1.2439
63,1.2053
63,1.2501
64,1.1959
64,1.296
64,1.2883
64,1.248
64,1.2074
64,1.205
64,1.2051
64,1.2957
64,1.2962
