1,-0.383324659
1,-0.461455397
1,-0.393012465
1,-0.283182307
1,-0.329455828
1,-0.304611425
1,-0.307341784
1,-0.358271741
1,-0.322452578
2,-0.452214889
2,-0.518094108
2,-0.563253656
2,-0.460412828
2,-0.492203099
2,-0.402039187
2,-0.366727338
2,-0.446745856
2,-0.544463238
3,-0.383498467
3,-0.507061285
3,-0.457548685
3,-0.409820491
3,-0.492440186
3,-0.520729465
3,-0.477701193
3,-0.479016663
3,-0.496350684
4,-0.165991721
4,-0.239234656
4,-0.328389383
4,-0.278736338
4,-0.331653562
4,-0.320506398
4,-0.333337563
4,-0.312172204
4,-0.321391006
5,-0.188804245
5,-0.303530791
5,-0.204898008
5,-0.187316454
5,-0.180311101
5,-0.04175319
5,-0.207554311
5,-0.201351232
5,-0.255903394
6,-0.173259598
6,-0.41267307
6,-0.475146978
6,-0.222285177
6,-0.3120025
6,-0.39300232
6,-0.344919137
6,-0.198802273
6,-0.476081387
7,-0.367092914
7,-0.183679379
7,-0.307646492
7,-0.407602091
7,-0.309471802
7,-0.431346345
7,-0.491275003
7,-0.391516768
7,-0.401598891
8,-0.453240485
8,-0.443642452
8,-0.439983035
8,-0.461402743
8,-0.363607869
8,-0.442652787
8,-0.442329129
8,-0.526956317
8,-0.348586624
9,-0.307793098
9,-0.204919597
9,-0.351742554
9,-0.314037442
9,-0.333038009
9,-0.324460473
9,-0.361701739
9,-0.29998489
9,-0.261356124
10,-0.145183653
10,-0.136566335
10,-0.143932309
10,-0.043454197
10,-0.083469477
10,-0.055746423
10,-0.070604385
10,-0.104154835
10,-0.077590098
11,-0.196705988
11,-0.485306182
11,-0.233971042
11,-0.326744158
11,-0.279410883
11,-0.357079286
11,-0.241787114
11,-0.353325818
11,-0.361748751
12,-0.215354312
12,-0.132581899
12,-0.078151677
12,-0.224534018
12,-0.156675269
12,-0.152972567
12,-0.15737162
12,-0.127448475
12,-0.144211253
13,-0.051281996
13,-0.23053916
13,-0.161363218
13,-0.09215316
13,-0.104398315
13,-0.15348592
13,-0.110364219
13,-0.064042085
13,-0.032115595
14,-0.234408868
14,-0.277394655
14,-0.412644009
14,-0.471874268
14,-0.440396164
14,-0.316643166
14,-0.348040782
14,-0.366459502
14,-0.329702488
15,-0.259657906
15,-0.227914179
15,-0.28515963
15,-0.156425705
15,-0.148428151
15,-0.174658736
15,-0.119495167
15,-0.250490624
15,-0.258875498
16,-0.270398497
16,-0.327294769
16,-0.324731253
16,-0.215151139
16,-0.315390338
16,-0.267336558
16,-0.422700942
16,-0.249222683
16,-0.409435717
17,-0.137354457
17,-0.119752468
17,-0.069266039
17,-0.031942517
17,-0.325708073
17,-0.199096136
17,-0.240367155
17,-0.277877673
17,-0.141977255
18,-0.135741664
18,-0.048919699
18,-0.083966957
18,-0.060975035
18,-0.112126284
18,-0.025454449
18,-0.003156894
18,-0.247241807
